SITE_ID,NAME_ENG,DESIG,DESIG_ENG,IUCN_CAT,STATUS_YR,GIS_AREA,GIS_M_AREA,layer_name,source,class_id,class_name,pixels,area_m2,area_ha,area_km2,pct_of_zone
313,Canaima,Parque Nacional (PN),National Park (PN),II,1962,28241.3466532279,0.0,parque_nacional_(pn),2024,9,Snow/Ice,17,1700,0.17,0.0017000000000000001,6.154886145793713e-06
313,Canaima,Parque Nacional (PN),National Park (PN),II,1962,28241.3466532279,0.0,parque_nacional_(pn),2024,11,Rangeland,83519616,8351961600,835196.16,8351.9616,30.238454554141818
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,1,Water,163419,16341900,1634.19,16.341900000000003,0.2817226381074729
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,2,Trees,2566267,256626700,25662.670000000002,256.6267,4.424060294874832
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,4,Flooded vegetation,373110,37311000,3731.1,37.311,0.6432148863001195
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,5,Crops,71859,7185900,718.59,7.1859,0.1238797633798083
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,7,Built area,998,99800,9.98,0.0998,0.0017204804388183622
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,8,Bare ground,4900,490000,49.0,0.49000000000000005,0.008447248647504986
315,Aguaro - Guariquito,Parque Nacional (PN),National Park (PN),II,1974,5795.5522114875,0.0,parque_nacional_(pn),2024,11,Rangeland,54826500,5482650000,548265.0,5482.650000000001,94.51695468825145
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,1,Water,244187,24418700,2441.87,24.4187,0.9093127821179522
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,2,Trees,22339925,2233992500,223399.25,2233.9925000000003,83.19025727846441
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,4,Flooded vegetation,128899,12889900,1288.99,12.8899,0.47999896924169555
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,5,Crops,2,200,0.02,0.0002,7.447675610232749e-06
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,7,Built area,28499,2849900,284.99,2.8499000000000003,0.10612565360801156
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,8,Bare ground,52772,5277200,527.72,5.277200000000001,0.19651436865160132
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,9,Snow/Ice,1233,123300,12.33,0.1233,0.004591492013708489
317,Yapacana,Parque Nacional (PN),National Park (PN),II,1978,2684.36796231308,0.0,parque_nacional_(pn),2024,11,Rangeland,4058499,405849900,40584.99,405.84990000000005,15.113192008227
318,Perijá,Parque Nacional (PN),National Park (PN),II,1978,2897.30610369256,0.0,parque_nacional_(pn),2024,1,Water,18735,1873500,187.35,1.8735000000000002,0.06945114026094278
318,Perijá,Parque Nacional (PN),National Park (PN),II,1978,2897.30610369256,0.0,parque_nacional_(pn),2024,2,Trees,24662193,2466219300,246621.93,2466.2193,91.42340139767501
318,Perijá,Parque Nacional (PN),National Park (PN),II,1978,2897.30610369256,0.0,parque_nacional_(pn),2024,7,Built area,1648,164800,16.48,0.1648,0.00610917956498712
318,Perijá,Parque Nacional (PN),National Park (PN),II,1978,2897.30610369256,0.0,parque_nacional_(pn),2024,8,Bare ground,263,26300,2.63,0.0263,0.0009749479524220951
318,Perijá,Parque Nacional (PN),National Park (PN),II,1978,2897.30610369256,0.0,parque_nacional_(pn),2024,11,Rangeland,2292960,229296000,22929.600000000002,229.29600000000002,8.500063334546642
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,1,Water,51774,5177400,517.74,5.1774000000000004,0.21995073008484506
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,2,Trees,14164420,1416442000,141644.2,1416.442,60.17449917387842
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,4,Flooded vegetation,15996,1599600,159.96,1.5996000000000001,0.06795557380996603
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,5,Crops,86672,8667200,866.72,8.667200000000001,0.3682073951773804
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,7,Built area,70685,7068500,706.85,7.0685,0.30029005593632463
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,8,Bare ground,707392,70739200,7073.92,70.7392,3.0052031300687356
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,9,Snow/Ice,3486,348600,34.86,0.3486,0.014809523024602502
321,Sierra Nevada,Parque Nacional (PN),National Park (PN),II,1952,2762.65807353543,0.0,parque_nacional_(pn),2024,11,Rangeland,8438483,843848300,84384.83,843.8483,35.849084418019736
322,"Páramos de Tamá, Cobre y Judio",Parque Nacional (PN),National Park (PN),II,1978,1381.27638741369,0.0,parque_nacional_(pn),2024,1,Water,38513,3851300,385.13,3.8513,0.32507875434392847
